,budget,popularity,revenue,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign
2333,18000000,12.243886999999999,41382841,103.0,5.9,136,27715,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2334,18000000,89.811154,103215094,119.0,7.4,4535,37903,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2335,18000000,34.694216,99206215,98.0,7.0,1098,37505,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2336,15000000,17.501379999999997,76286096,111.0,6.9,367,34860,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2337,18000000,18.492655,62646763,94.0,6.0,303,33974,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2338,18000000,11.238522,0,81.0,4.9,147,31234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2339,1000000,14.518598,21378361,89.0,6.4,311,25284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2340,18000000,19.234672,47088990,106.0,6.9,342,36666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2341,18000000,4.504377,24911670,121.0,6.7,72,21768,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2342,0,10.529143,24007324,86.0,5.6,225,35938,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2343,18000000,18.379123999999997,100000000,103.0,5.8,383,26887,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,18000000,35.524457,23000000,129.0,7.7,938,25564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2345,18000000,13.472365,36133014,109.0,5.6,180,36099,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2346,18000000,8.321586,0,109.0,6.7,167,27410,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
2347,0,7.668063,0,107.0,5.5,135,35839,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2348,18000000,52.464877,35692920,94.0,7.0,2606,36512,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2349,0,11.423533,0,94.0,6.4,155,32690,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2350,18000000,6.961736,17200925,115.0,6.8,90,32683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2351,17000000,9.191187,24000000,107.0,5.4,167,38345,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2352,18000000,4.492858999999999,16702864,92.0,4.9,76,34048,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2353,18000000,5.706767,0,125.0,7.2,120,33214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2354,30000000,53.670525,34441873,122.0,6.8,1573,38311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2355,18000000,14.15192,0,102.0,5.1,197,36029,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2356,18000000,13.462544,0,87.0,5.9,319,36092,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2357,18000000,11.725805000000001,2945600,98.0,3.7,14,25843,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2358,21000000,7.047975,28008462,109.0,6.2,92,32958,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2359,18000000,13.628601000000002,12000000,108.0,7.3,236,25816,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2360,18000000,16.520516,10501938,90.0,4.9,246,37540,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,18000000,14.916264000000002,8038061,112.0,6.9,176,31725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2362,18000000,9.633711,25312387,94.0,5.7,164,37865,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2363,0,3.455018,0,105.0,5.6,56,28614,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2364,0,1.946634,0,104.0,6.4,23,34258,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2365,17000000,12.313143,6735922,117.0,5.8,177,27482,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2366,18000000,3.258422,14110013,108.0,6.5,67,25788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,0,3.6592919999999998,0,112.0,6.7,55,36085,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2368,18000000,24.548633,5887457,127.0,7.3,630,30629,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2369,18000000,17.683563,20275812,111.0,6.7,299,37660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2370,18000000,10.1449,26527510,120.0,6.5,158,35370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2371,18000000,31.887978000000004,25739015,114.0,6.9,836,35720,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2372,0,1.110179,0,99.0,3.5,15,26152,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,0,9.814785,0,242.0,7.3,117,31449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2374,25000000,1.876811,20719451,117.0,6.8,28,36112,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2375,18000000,32.717853000000005,6212282,112.0,6.2,694,38443,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2376,0,8.945081,0,108.0,6.2,149,33885,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2377,18000000,13.916583,22309223,116.0,6.7,273,37659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2378,15238800,17.94739,0,144.0,7.2,255,35979,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2379,0,2.525569,0,90.0,5.3,11,38518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2380,2700000,10.47644,3500000,93.0,5.9,108,27762,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2381,18000000,10.991280999999999,676698,103.0,7.0,104,33282,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2382,18000000,7.871686,7972967,93.0,6.7,83,37567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2383,18000000,6.333869,382174,98.0,4.4,60,35782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2384,18000000,1.138383,871279,338.0,6.7,50,36342,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2385,18000000,8.266124000000001,0,114.0,5.6,20,35972,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2386,0,0.910529,0,121.0,9.3,2,32399,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2387,3500000,18.025206,34000000,96.0,6.9,270,27272,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2388,18000000,10.144222000000001,0,92.0,4.5,179,38499,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2389,18000000,9.244181,1831348,105.0,6.7,77,34817,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2390,17900000,12.752463,6948633,89.0,5.0,206,27171,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,14000000,22.748174,13551174,119.0,6.0,376,36995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2392,20000000,33.436091999999995,121463226,113.0,7.0,2100,35336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2393,0,3.107371,90508336,103.0,6.4,52,35885,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2394,18000000,7.922639,0,90.0,5.7,82,37904,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2395,23000000,28.973074,150816700,98.0,6.5,640,35517,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2396,15000000,23.980329,51053787,80.0,5.9,479,34727,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2397,17500000,28.605420000000002,38000000,121.0,7.5,793,34266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2398,24000000,42.669304,99965753,89.0,5.9,966,35432,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2399,17500000,7.180403,7018189,93.0,5.8,16,37630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2400,18000000,21.638673,266586800,93.0,4.6,218,37898,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2401,0,2.64486,0,116.0,5.4,18,33282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2402,0,25.881355,0,101.0,7.4,1660,33130,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2403,18500000,67.66094,183316455,137.0,7.7,3220,27636,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2404,17000000,20.786616,72070731,170.0,7.4,352,19696,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2405,17000000,27.654472,125586134,100.0,5.6,687,31745,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2406,17000000,70.66892299999999,136621271,104.0,6.4,1219,37889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2407,16000000,23.425431,109502303,126.0,6.9,478,34307,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2408,17500000,14.304444,19179969,110.0,5.8,172,34979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2409,300000,30.301307,70000000,91.0,7.4,1035,24813,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2410,17000000,3.5603300000000004,0,87.0,4.7,30,33929,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2411,17000000,7.210095,71625195,123.0,6.7,110,37618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2412,17000000,23.491962,57103895,109.0,6.4,534,35085,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2413,20000000,36.133536,136150434,90.0,5.8,730,36497,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2414,17000000,14.18136,0,94.0,5.2,297,33341,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2415,17000000,12.709227,30331165,81.0,5.9,198,32094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2416,17000000,24.054062,43165571,86.0,6.0,849,36589,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2417,15000000,35.107857,69623713,107.0,6.1,705,34811,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2418,0,10.149569,0,98.0,5.1,64,33894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2419,0,14.023082,45710059,128.0,7.4,213,38080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2420,0,9.054803,0,99.0,5.6,54,36435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2421,20000000,5.422285,21170563,105.0,6.0,32,34832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2422,17000000,32.746486,115350426,112.0,7.3,2247,37205,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2423,34000000,3.9600980000000003,19693891,108.0,4.8,63,33150,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2424,0,10.178917,0,121.0,6.9,187,32165,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2425,17000000,4.5442160000000005,0,89.0,4.6,74,33586,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2426,0,2.184708,0,89.0,3.3,17,34825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2427,0,3.09159,0,73.0,6.3,14,32459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2428,17000000,18.790101999999997,29536299,133.0,6.2,293,35854,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2429,17000000,3.3210949999999997,10000000,154.0,6.3,36,19162,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2430,17000000,33.912116,97542952,91.0,6.4,1723,37394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2431,17000000,5.787891,20455276,95.0,5.6,101,35875,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2432,17000000,7.864011,7314027,107.0,4.9,95,34805,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2433,17000000,17.062117,19300000,90.0,4.1,318,28006,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,0,1.782666,0,94.0,3.0,6,35497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2435,17000000,19.311572,9500000,122.0,7.0,331,34748,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2436,0,2.897449,0,120.0,5.5,19,34132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2437,17000000,0.13856400000000002,0,97.0,2.9,15,27678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,40000000,36.960953,86915017,110.0,7.1,1615,34972,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2439,17000000,1.15641,2000000,102.0,5.6,19,25927,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2440,17000000,9.583578,1569918,98.0,6.8,59,33838,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2441,17000000,25.112567000000002,3758328,120.0,6.1,271,37948,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2442,17000000,9.349386,374743,144.0,5.2,153,34877,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2443,15000000,8.884405000000001,0,80.0,6.5,129,35551,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2444,17000000,2.215261,8720000,91.0,5.0,27,24403,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,17000000,6.385234,9627492,82.0,4.5,140,37169,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2446,16500000,20.935169000000002,0,102.0,7.0,428,29594,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2447,16800000,4.358255000000001,2281089,122.0,5.8,73,34984,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2448,15000000,24.898687,43848069,126.0,7.0,546,28146,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2449,16500000,20.898711,135000000,136.0,7.2,352,31071,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2450,16500000,18.236284,37311672,120.0,6.9,317,35168,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2451,16500000,10.74648,13620075,108.0,6.0,236,35371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2452,16500000,12.102725,16942795,126.0,7.0,199,33999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2453,16400000,55.458583999999995,235860116,129.0,8.1,2705,28686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2454,16000000,35.777066999999995,247275374,107.0,6.5,1859,30709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2455,16000000,18.430419,92823546,96.0,7.3,950,28735,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2456,16000000,7.980632000000001,53977250,129.0,7.4,131,26318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2457,16000000,14.759948000000001,119754278,93.0,5.9,542,32690,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2458,0,9.229999000000001,0,106.0,6.0,122,32200,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2459,15000000,29.943315999999996,133432856,100.0,7.3,1049,36703,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2460,16000000,15.788784,76514050,87.0,4.8,365,35847,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2461,16000000,41.083914,68263166,94.0,7.6,1662,37070,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2462,16000000,21.380635,0,91.0,5.9,402,35021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2463,18500000,1.8845580000000002,6490401,120.0,6.4,30,38464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2464,0,4.382761,0,80.0,3.7,78,33495,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2465,19000000,90.80940799999999,83258226,118.0,7.6,3041,34889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2466,0,6.5790169999999994,0,94.0,4.8,44,32977,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2467,16000000,7.854989,29381649,130.0,7.4,55,33094,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2468,16000000,11.807269,40492759,91.0,5.3,224,36603,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2469,17700000,15.976335,30987695,91.0,5.5,242,33016,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
2470,15000000,10.484642,30102717,110.0,5.3,215,29485,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2471,12000000,38.623178,80573774,121.0,7.4,2199,35152,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2472,16000000,8.8321,50007546,114.0,4.6,96,35728,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2473,15000000,32.758254,96408652,96.0,6.7,1020,35700,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2474,25000000,6.091033,0,139.0,6.4,76,35458,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2475,16000000,9.119797,20627372,94.0,5.4,103,32718,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2476,0,9.423866,0,109.0,7.2,108,33565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2477,16000000,32.257414000000004,31556061,100.0,5.3,837,36099,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2478,16000000,3.021835,15427192,96.0,5.4,43,32613,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2479,16000000,7.612849000000001,0,90.0,7.0,127,27832,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2480,20000000,36.764666,0,113.0,6.9,948,36274,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2481,0,3.199784,0,99.0,5.7,42,33845,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2482,20000000,9.455596,13854000,108.0,5.3,131,28511,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2483,26000000,44.301745000000004,206678440,125.0,7.6,988,30350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2484,16000000,19.890428,18564088,100.0,6.8,378,32291,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2485,16000000,0.8305959999999999,12,97.0,4.6,10,34258,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2486,0,2.637355,0,107.0,5.1,36,25172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2487,0,2.25453,0,112.0,5.5,34,32803,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2488,16000000,8.711782000000001,0,112.0,6.4,113,33404,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2489,6500000,5.7003330000000005,4217115,95.0,6.7,100,32410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2490,16000000,29.253833,5900000,116.0,6.8,624,27503,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,16000000,8.842869,2849142,113.0,6.7,90,35376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2492,16000000,2.8487270000000002,1686429,97.0,4.3,48,31682,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,16000000,13.832464000000002,5867686,117.0,6.2,250,37483,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2494,0,4.4885470000000005,0,135.0,6.9,21,34680,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2495,20000000,38.802415,24261569,101.0,6.5,956,37385,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2496,16000000,9.400404,14822346,86.0,4.7,108,34160,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2497,11000000,18.923181,53191886,106.0,6.8,615,35481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2498,0,2.397987,0,96.0,6.3,29,35818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2499,13000000,20.39955,754249,161.0,7.2,387,35963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2500,16000000,7.2518970000000005,0,93.0,4.8,91,37171,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2501,16000000,43.217089,47801389,93.0,7.7,1717,36002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2502,16000000,14.529496,0,110.0,6.7,172,37637,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2503,16000000,20.591479999999997,3442853,122.0,6.4,258,37802,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2504,15600000,2.2449470000000002,0,91.0,4.2,20,33453,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2505,0,1.3262639999999999,0,115.0,5.7,16,33421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2506,0,0.212108,0,99.0,5.3,3,32939,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2507,15500000,6.630856,1237615,93.0,5.5,16,34632,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2508,15300000,18.209570000000003,0,94.0,6.2,283,33220,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2509,15500000,17.327279,0,95.0,6.3,317,34832,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2510,15000000,29.843818,316360478,105.0,6.8,961,27040,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2511,18000000,2.186927,476684675,103.0,7.1,2414,29211,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2512,0,12.335827,0,102.0,5.8,253,28133,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2513,21000000,20.818567,177200000,116.0,6.9,421,26326,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2514,15000000,58.900647,356830601,110.0,6.7,1698,27573,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2515,17000000,45.742253999999996,213525736,120.0,7.2,927,32825,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2516,15000000,80.87860500000001,356296601,122.0,7.9,3313,32443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2517,15000000,54.053576,414211549,118.0,7.6,2752,36452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2518,15000000,17.638285999999997,216614388,107.0,5.7,559,28511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2519,15000000,3.803495,317000,102.0,6.4,52,35824,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2520,15000000,17.571533,146292009,154.0,7.7,338,27424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2521,16000000,4.628525,11301649,120.0,6.5,48,35995,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2522,14000000,145.364591,233555708,113.0,8.0,5723,37982,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2523,0,12.18838,0,109.0,6.0,102,25525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2524,15000000,3.826685,67182787,125.0,7.2,67,25312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2525,15000000,21.095489,75700498,92.0,5.9,355,36281,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2526,15000000,47.455148,146497771,100.0,6.0,1401,37316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2527,15000000,22.838834,61399552,98.0,7.1,410,26550,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2528,15000000,27.165221999999996,151831537,92.0,6.0,680,37594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2529,15000000,19.113278,123384128,103.0,6.8,338,35000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2530,15000000,58.553213,73326666,92.0,7.1,1444,28227,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2531,15000000,2.005111,55184721,113.0,6.1,33,35392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2532,18000000,16.418639000000002,0,115.0,7.0,215,30714,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2533,17000000,43.675191,127730736,95.0,6.1,1206,36965,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2534,15000000,4.688212,66966987,87.0,5.4,268,34776,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2535,15000000,9.125594,52970014,88.0,5.6,197,33320,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2536,15000000,19.786392000000003,50000000,183.0,7.8,921,24857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2537,15000000,13.581966,64256513,97.0,6.7,270,31814,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2538,17000000,11.927667,55534455,94.0,5.7,280,33761,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2539,35000000,30.556134999999998,42930462,112.0,5.8,1138,37351,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2540,15000000,31.565116999999997,61548707,98.0,5.9,584,38359,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2541,15000000,21.535126,40283321,104.0,6.2,492,32179,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2542,0,7.921311,0,118.0,6.9,72,30154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2543,15000000,19.284129,44862187,104.0,6.6,382,31682,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2544,16000000,23.423082,66468332,89.0,5.5,431,33257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2545,7000000,49.517264000000004,48126384,109.0,7.2,1170,37197,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
